,x,y,z
3219,79,96,79
3220,80,96,80
3221,81,96,81
3222,82,96,81
3223,83,96,81
3224,84,96,77
3225,85,96,82
3226,86,96,80
3227,87,96,81
3228,88,96,77
3229,89,96,60
3230,90,96,54
3231,91,96,50
3232,92,96,48
3233,93,96,47
3234,94,96,47
3235,95,96,45
3236,96,96,46
3237,97,96,46
3238,98,96,45
3239,99,96,34
3240,100,96,45
3241,101,96,44
3242,102,96,45
3243,103,96,43
3244,104,96,45
3245,105,96,45
3246,106,96,44
3247,107,96,44
3248,108,96,45
3249,109,96,45
3250,110,96,45
3251,111,96,43
3252,112,96,34
3253,113,96,44
3254,114,96,39
3255,115,96,35
3256,116,96,33
3257,117,96,63
3258,118,96,70
3259,119,96,77
3260,120,96,81
3261,121,96,81
3262,122,96,80
3263,123,96,79
3264,124,96,77
3265,125,96,78
3266,126,96,80
3267,127,96,73
3268,128,96,79
3269,129,96,81
3270,130,96,80
3271,131,96,79
3272,132,96,80
3273,133,96,78
3274,134,96,78
3275,135,96,79
3276,136,96,79
3277,137,96,78
3278,138,96,81
3279,139,96,81
3280,140,96,81
3281,141,96,83
3282,142,96,83
3283,143,96,82
3284,144,96,81
3285,145,97,86
3286,144,97,86
3287,143,97,86
3288,142,97,86
3289,141,97,86
3290,140,97,84
3291,139,97,85
3292,138,97,85
3293,137,97,86
3294,136,97,81
3295,135,97,80
3296,134,97,83
3297,133,97,83
3298,132,97,83
3299,131,97,82
3300,130,97,82
3301,129,97,81
3302,128,97,82
3303,127,97,59
3304,126,97,81
3305,125,97,81
3306,124,97,79
3307,123,97,79
3308,122,97,79
3309,121,97,81
3310,120,97,80
3311,119,97,81
3312,118,97,79
3313,117,97,81
3314,116,97,82
3315,115,97,79
3316,114,97,80
3317,113,97,79
3318,112,97,77
3319,111,97,62
3320,110,97,50
3321,109,97,28
3322,108,97,33
3323,107,97,43
3324,106,97,43
3325,105,97,43
3326,104,97,44
3327,103,97,45
3328,102,97,44
3329,101,97,43
3330,100,97,45
3331,99,97,45
3332,98,97,45
3333,97,97,45
3334,96,97,41
3335,95,97,46
3336,94,97,32
3337,93,97,46
3338,92,97,48
3339,91,97,48
3340,90,97,50
3341,89,97,54
3342,88,97,56
3343,87,97,56
3344,86,97,60
3345,85,97,67
3346,84,97,72
3347,83,97,76
3348,82,97,80
3349,81,97,81
3350,80,97,81
3351,79,97,81
3352,78,97,81
3353,77,97,79
3354,76,97,79
3355,75,97,82
3356,74,97,79
3357,73,97,79
3358,72,97,81
3359,71,97,81
3360,70,97,77
3361,69,97,78
3362,68,97,80
3363,67,97,83
3364,66,97,84
3365,65,97,86
3366,64,97,85
3367,63,97,86
3368,62,97,81
3369,61,97,81
3370,60,97,76
3371,59,97,78
3372,58,97,82
3373,57,97,78
3374,56,97,78
3375,55,98,80
3376,56,98,83
3377,57,98,80
3378,58,98,79
3379,59,98,75
3380,60,98,81
3381,61,98,81
3382,62,98,81
3383,63,98,79
3384,64,98,79
3385,65,98,79
3386,66,98,77
3387,67,98,79
3388,68,98,86
3389,69,98,85
3390,70,98,86
3391,71,98,86
3392,72,98,86
3393,73,98,85
3394,74,98,81
3395,75,98,78
3396,76,98,76
3397,77,98,76
3398,78,98,81
3399,79,98,81
3400,80,98,81
3401,81,98,82
3402,82,98,80
3403,83,98,80
3404,84,98,80
3405,85,98,80
3406,86,98,81
3407,87,98,82
3408,88,98,81
3409,89,98,78
3410,90,98,80
3411,91,98,79
3412,92,98,77
3413,93,98,74
3414,94,98,73
3415,95,98,66
3416,96,98,62
3417,97,98,54
3418,98,98,51
3419,99,98,50
3420,100,98,47
3421,101,98,47
3422,102,98,37
3423,103,98,45
3424,104,98,43
3425,105,98,45
3426,106,98,44
3427,107,98,44
3428,108,98,45
3429,109,98,45
3430,110,98,43
3431,111,98,42
3432,112,98,45
3433,113,98,44
3434,114,98,43
3435,115,98,38
3436,116,98,39
3437,117,98,45
3438,118,98,70
3439,119,98,78
3440,120,98,81
3441,121,98,78
3442,122,98,80
3443,123,98,79
3444,124,98,80
3445,125,98,79
3446,126,98,80
3447,127,98,82
3448,128,98,79
3449,129,98,80
3450,130,98,74
3451,131,98,80
3452,132,98,78
3453,133,98,81
3454,134,98,78
3455,135,98,81
3456,136,98,80
3457,137,98,85
3458,138,98,83
3459,139,98,80
3460,140,98,82
3461,141,98,83
3462,142,98,84
3463,143,98,84
3464,144,98,83
3465,145,99,81
3466,144,99,86
3467,143,99,86
3468,142,99,86
3469,141,99,85
3470,140,99,85
3471,139,99,86
3472,138,99,84
3473,137,99,83
3474,136,99,80
3475,135,99,86
3476,134,99,84
3477,133,99,83
3478,132,99,83
3479,131,99,84
3480,130,99,80
3481,129,99,82
3482,128,99,82
3483,127,99,82
3484,126,99,81
3485,125,99,83
3486,124,99,81
3487,123,99,79
3488,122,99,81
3489,121,99,79
3490,120,99,80
3491,119,99,78
3492,118,99,80
3493,117,99,80
3494,116,99,79
3495,115,99,79
3496,114,99,79
3497,113,99,80
3498,112,99,76
3499,111,99,64
3500,110,99,52
3501,109,99,38
3502,108,99,40
3503,107,99,44
3504,106,99,41
3505,105,99,45
3506,104,99,33
3507,103,99,45
3508,102,99,44
3509,101,99,44
3510,100,99,45
3511,99,99,45
3512,98,99,45
3513,97,99,47
3514,96,99,50
3515,95,99,53
3516,94,99,53
3517,93,99,64
3518,92,99,68
3519,91,99,67
3520,90,99,78
3521,89,99,79
3522,88,99,80
3523,87,99,79
3524,86,99,80
3525,85,99,81
3526,84,99,81
3527,83,99,82
3528,82,99,83
3529,81,99,80
3530,80,99,81
3531,79,99,79
3532,78,99,79
3533,77,99,80
3534,76,99,77
3535,75,99,81
3536,74,99,80
3537,73,99,80
3538,72,99,82
3539,71,99,78
3540,70,99,74
3541,69,99,74
3542,68,99,80
3543,67,99,82
3544,66,99,86
3545,65,99,86
3546,64,99,86
3547,63,99,86
3548,62,99,85
3549,61,99,84
3550,60,99,86
3551,59,99,74
3552,58,99,77
3553,57,99,77
3554,56,99,81
3555,55,100,78
3556,56,100,78
3557,57,100,77
3558,58,100,78
3559,59,100,80
3560,60,100,77
3561,61,100,85
3562,62,100,80
3563,63,100,81
3564,64,100,81
3565,65,100,82
3566,66,100,78
3567,67,100,86
3568,68,100,85
3569,69,100,86
3570,70,100,86
3571,71,100,86
3572,72,100,86
3573,73,100,84
3574,74,100,84
3575,75,100,79
3576,76,100,78
3577,77,100,68
3578,78,100,77
3579,79,100,78
3580,80,100,81
3581,81,100,79
3582,82,100,82
3583,83,100,82
3584,84,100,82
3585,85,100,81
3586,86,100,83
3587,87,100,80
3588,88,100,80
3589,89,100,79
3590,90,100,76
3591,91,100,81
3592,92,100,79
3593,93,100,82
3594,94,100,81
3595,95,100,82
3596,96,100,81
3597,97,100,81
3598,98,100,82
3599,99,100,81
3600,100,100,77
3601,101,100,69
3602,102,100,53
3603,103,100,39
3604,104,100,44
3605,105,100,44
3606,106,100,45
3607,107,100,45
3608,108,100,45
3609,109,100,45
3610,110,100,46
3611,111,100,45
3612,112,100,45
3613,113,100,45
3614,114,100,40
3615,115,100,32
3616,116,100,24
3617,117,100,51
3618,118,100,73
3619,119,100,78
3620,120,100,77
3621,121,100,78
3622,122,100,80
3623,123,100,81
3624,124,100,80
3625,125,100,79
3626,126,100,80
3627,127,100,81
3628,128,100,79
3629,129,100,80
3630,130,100,78
3631,131,100,75
3632,132,100,80
3633,133,100,82
3634,134,100,82
3635,135,100,80
3636,136,100,82
3637,137,100,81
3638,138,100,81
3639,139,100,83
3640,140,100,81
3641,141,100,83
3642,142,100,84
3643,143,100,86
3644,144,100,84
3645,145,101,86
3646,144,101,84
3647,143,101,85
3648,142,101,86
3649,141,101,84
3650,140,101,83
3651,139,101,85
3652,138,101,85
3653,137,101,84
3654,136,101,86
3655,135,101,82
3656,134,101,85
3657,133,101,82
3658,132,101,81
3659,131,101,83
3660,130,101,85
3661,129,101,84
3662,128,101,80
3663,127,101,83
3664,126,101,80
3665,125,101,81
3666,124,101,82
3667,123,101,82
3668,122,101,73
3669,121,101,78
3670,120,101,81
3671,119,101,81
3672,118,101,80
3673,117,101,81
3674,116,101,81
3675,115,101,80
3676,114,101,78
3677,113,101,78
3678,112,101,77
3679,111,101,69
3680,110,101,48
3681,109,101,24
3682,108,101,35
3683,107,101,44
3684,106,101,45
3685,105,101,44
3686,104,101,45
3687,103,101,45
3688,102,101,45
3689,101,101,45
3690,100,101,45
3691,99,101,46
3692,98,101,46
3693,97,101,48
3694,96,101,40
3695,95,101,58
3696,94,101,76
3697,93,101,83
3698,92,101,83
3699,91,101,80
3700,90,101,81
3701,89,101,82
3702,88,101,81
3703,87,101,80
3704,86,101,81
3705,85,101,80
3706,84,101,80
3707,83,101,76
3708,82,101,80
3709,81,101,76
3710,80,101,80
3711,79,101,81
3712,78,101,81
3713,77,101,82
3714,76,101,79
3715,75,101,81
3716,74,101,79
3717,73,101,80
3718,72,101,79
3719,71,101,81
3720,70,101,78
3721,69,101,78
3722,68,101,76
3723,67,101,85
3724,66,101,85
3725,65,101,86
3726,64,101,86
3727,63,101,86
3728,62,101,85
3729,61,101,86
3730,60,101,83
3731,59,101,78
3732,58,101,80
3733,57,101,80
3734,56,101,86
3735,55,102,84
3736,56,102,86
3737,57,102,84
3738,58,102,86
3739,59,102,86
3740,60,102,86
3741,61,102,85
3742,62,102,86
3743,63,102,86
3744,64,102,80
3745,65,102,79
3746,66,102,75
3747,67,102,86
3748,68,102,86
3749,69,102,86
3750,70,102,82
3751,71,102,86
3752,72,102,86
3753,73,102,86
3754,74,102,83
3755,75,102,78
3756,76,102,77
3757,77,102,75
3758,78,102,78
3759,79,102,82
3760,80,102,81
3761,81,102,81
3762,82,102,81
3763,83,102,78
3764,84,102,80
3765,85,102,80
3766,86,102,80
3767,87,102,80
3768,88,102,79
3769,89,102,80
3770,90,102,81
3771,91,102,81
3772,92,102,82
3773,93,102,81
3774,94,102,81
3775,95,102,79
3776,96,102,77
3777,97,102,81
3778,98,102,80
3779,99,102,85
3780,100,102,81
3781,101,102,68
3782,102,102,55
3783,103,102,47
3784,104,102,46
3785,105,102,46
3786,106,102,45
3787,107,102,46
3788,108,102,46
3789,109,102,41
3790,110,102,45
3791,111,102,37
3792,112,102,46
3793,113,102,45
3794,114,102,43
3795,115,102,37
3796,116,102,42
3797,117,102,60
3798,118,102,70
3799,119,102,79
3800,120,102,80
3801,121,102,81
3802,122,102,79
3803,123,102,78
3804,124,102,71
3805,125,102,80
3806,126,102,79
3807,127,102,77
3808,128,102,80
3809,129,102,81
3810,130,102,80
3811,131,102,82
3812,132,102,81
3813,133,102,80
3814,134,102,80
3815,135,102,79
3816,136,102,82
3817,137,102,77
3818,138,102,81
3819,139,102,84
3820,140,102,81
3821,141,102,83
3822,142,102,82
3823,143,102,81
3824,144,102,81
3825,145,103,82
3826,144,103,84
3827,143,103,85
3828,142,103,86
3829,141,103,85
3830,140,103,82
3831,139,103,82
3832,138,103,83
3833,137,103,82
3834,136,103,81
3835,135,103,83
3836,134,103,83
3837,133,103,80
3838,132,103,83
3839,131,103,83
3840,130,103,80
3841,129,103,83
3842,128,103,82
3843,127,103,80
3844,126,103,81
3845,125,103,83
3846,124,103,78
3847,123,103,82
3848,122,103,82
3849,121,103,81
3850,120,103,81
3851,119,103,79
3852,118,103,82
3853,117,103,78
3854,116,103,76
3855,115,103,78
3856,114,103,77
3857,113,103,76
3858,112,103,77
3859,111,103,66
3860,110,103,56
3861,109,103,34
3862,108,103,39
3863,107,103,43
3864,106,103,45
3865,105,103,45
3866,104,103,45
3867,103,103,34
3868,102,103,44
3869,101,103,45
3870,100,103,46
3871,99,103,45
3872,98,103,46
3873,97,103,48
3874,96,103,54
3875,95,103,59
3876,94,103,68
3877,93,103,86
3878,92,103,85
3879,91,103,85
3880,90,103,80
3881,89,103,79
3882,88,103,77
3883,87,103,79
3884,86,103,79
3885,85,103,80
3886,84,103,80
3887,83,103,81
3888,82,103,84
3889,81,103,81
3890,80,103,82
3891,79,103,80
3892,78,103,80
3893,77,103,82
3894,76,103,80
3895,75,103,76
3896,74,103,78
3897,73,103,80
3898,72,103,82
3899,71,103,78
3900,70,103,76
3901,69,103,75
3902,68,103,81
3903,67,103,83
3904,66,103,86
3905,65,103,86
3906,64,103,85
3907,63,103,86
3908,62,103,84
3909,61,103,86
3910,60,103,85
3911,59,103,78
3912,58,103,81
3913,57,103,82
3914,56,103,86
3915,55,104,84
3916,56,104,86
3917,57,104,86
3918,58,104,86
3919,59,104,85
3920,60,104,86
3921,61,104,85
3922,62,104,86
3923,63,104,85
3924,64,104,85
3925,65,104,81
3926,66,104,79
3927,67,104,86
3928,68,104,84
3929,69,104,86
3930,70,104,86
3931,71,104,86
3932,72,104,85
3933,73,104,86
3934,74,104,84
3935,75,104,81
3936,76,104,72
3937,77,104,76
3938,78,104,78
3939,79,104,82
3940,80,104,82
3941,81,104,78
3942,82,104,80
3943,83,104,81
3944,84,104,80
3945,85,104,79
3946,86,104,82
3947,87,104,81
3948,88,104,82
3949,89,104,79
3950,90,104,82
3951,91,104,80
3952,92,104,81
3953,93,104,83
3954,94,104,79
3955,95,104,81
3956,96,104,81
3957,97,104,83
3958,98,104,84
3959,99,104,86
3960,100,104,83
3961,101,104,70
3962,102,104,52
3963,103,104,48
3964,104,104,37
3965,105,104,46
3966,106,104,46
3967,107,104,46
3968,108,104,45
3969,109,104,44
3970,110,104,46
3971,111,104,45
3972,112,104,45
3973,113,104,45
3974,114,104,41
3975,115,104,33
3976,116,104,36
3977,117,104,55
3978,118,104,71
3979,119,104,78
3980,120,104,77
3981,121,104,81
3982,122,104,80
3983,123,104,81
3984,124,104,79
3985,125,104,81
3986,126,104,80
3987,127,104,81
3988,128,104,83
3989,129,104,80
3990,130,104,78
3991,131,104,83
3992,132,104,80
3993,133,104,80
3994,134,104,82
3995,135,104,81
3996,136,104,82
3997,137,104,79
3998,138,104,81
3999,139,104,77
4000,140,104,81
4001,141,104,79
4002,142,104,76
4003,143,104,78
4004,144,104,83
4005,145,105,85
4006,144,105,85
4007,143,105,85
4008,142,105,85
4009,141,105,85
4010,140,105,85
4011,139,105,81
4012,138,105,81
4013,137,105,82
4014,136,105,84
4015,135,105,82
4016,134,105,81
4017,133,105,82
4018,132,105,77
4019,131,105,81
4020,130,105,80
4021,129,105,78
4022,128,105,80
4023,127,105,79
4024,126,105,81
4025,125,105,81
4026,124,105,81
4027,123,105,82
4028,122,105,81
4029,121,105,76
4030,120,105,81
4031,119,105,80
4032,118,105,82
4033,117,105,80
4034,116,105,79
4035,115,105,81
4036,114,105,80
4037,113,105,80
4038,112,105,78
4039,111,105,71
4040,110,105,47
4041,109,105,41
4042,108,105,34
4043,107,105,45
4044,106,105,46
4045,105,105,45
4046,104,105,46
4047,103,105,46
4048,102,105,45
4049,101,105,46
4050,100,105,46
4051,99,105,46
4052,98,105,47
4053,97,105,39
4054,96,105,51
4055,95,105,64
4056,94,105,80
4057,93,105,84
4058,92,105,81
4059,91,105,81
4060,90,105,80
4061,89,105,80
4062,88,105,80
4063,87,105,79
4064,86,105,82
4065,85,105,81
4066,84,105,82
4067,83,105,81
4068,82,105,77
4069,81,105,81
4070,80,105,82
4071,79,105,80
4072,78,105,78
4073,77,105,81
4074,76,105,82
4075,75,105,82
4076,74,105,80
4077,73,105,80
4078,72,105,80
4079,71,105,78
4080,70,105,77
4081,69,105,74
4082,68,105,82
4083,67,105,84
4084,66,105,85
4085,65,105,86
4086,64,105,86
4087,63,105,86
4088,62,105,86
4089,61,105,85
4090,60,105,85
4091,59,105,75
4092,58,105,82
4093,57,105,85
4094,56,105,85
4095,55,106,86
4096,56,106,85
4097,57,106,85
4098,58,106,86
4099,59,106,86
4100,60,106,86
4101,61,106,85
4102,62,106,86
4103,63,106,86
4104,64,106,86
4105,65,106,81
4106,66,106,78
4107,67,106,86
4108,68,106,86
4109,69,106,84
4110,70,106,85
4111,71,106,86
4112,72,106,86
4113,73,106,86
4114,74,106,86
4115,75,106,83
4116,76,106,81
4117,77,106,78
4118,78,106,79
4119,79,106,77
4120,80,106,81
4121,81,106,80
4122,82,106,77
4123,83,106,81
4124,84,106,81
4125,85,106,81
4126,86,106,79
4127,87,106,79
4128,88,106,85
4129,89,106,81
4130,90,106,82
4131,91,106,79
4132,92,106,82
4133,93,106,82
4134,94,106,81
4135,95,106,83
4136,96,106,83
4137,97,106,76
4138,98,106,84
4139,99,106,83
4140,100,106,80
4141,101,106,73
4142,102,106,59
4143,103,106,50
4144,104,106,48
4145,105,106,47
4146,106,106,48
4147,107,106,47
4148,108,106,47
4149,109,106,47
4150,110,106,35
4151,111,106,46
4152,112,106,47
4153,113,106,46
4154,114,106,44
4155,115,106,36
4156,116,106,48
4157,117,106,60
4158,118,106,79
4159,119,106,77
4160,120,106,79
4161,121,106,80
4162,122,106,80
4163,123,106,78
4164,124,106,81
4165,125,106,78
4166,126,106,78
4167,127,106,79
4168,128,106,78
4169,129,106,81
4170,130,106,81
4171,131,106,81
4172,132,106,80
4173,133,106,79
4174,134,106,82
4175,135,106,82
4176,136,106,74
4177,137,106,79
4178,138,106,78
4179,139,106,80
4180,140,106,79
4181,141,106,82
4182,142,106,81
4183,143,106,85
4184,144,106,83
4185,145,107,82
4186,144,107,82
4187,143,107,85
4188,142,107,85
4189,141,107,84
4190,140,107,85
4191,139,107,86
4192,138,107,85
4193,137,107,85
4194,136,107,82
4195,135,107,83
4196,134,107,78
4197,133,107,81
4198,132,107,81
4199,131,107,80
4200,130,107,82
4201,129,107,81
4202,128,107,79
4203,127,107,80
4204,126,107,79
4205,125,107,79
4206,124,107,82
4207,123,107,79
4208,122,107,79
4209,121,107,78
4210,120,107,80
4211,119,107,82
4212,118,107,81
4213,117,107,78
4214,116,107,82
4215,115,107,78
4216,114,107,80
4217,113,107,80
4218,112,107,74
4219,111,107,73
4220,110,107,60
4221,109,107,36
4222,108,107,39
4223,107,107,44
4224,106,107,46
4225,105,107,47
4226,104,107,38
4227,103,107,48
4228,102,107,46
4229,101,107,48
4230,100,107,50
4231,99,107,50
4232,98,107,51
4233,97,107,57
4234,96,107,67
4235,95,107,75
4236,94,107,81
4237,93,107,82
4238,92,107,80
4239,91,107,81
4240,90,107,81
4241,89,107,77
4242,88,107,80
4243,87,107,82
4244,86,107,80
4245,85,107,81
4246,84,107,81
4247,83,107,82
4248,82,107,80
4249,81,107,82
4250,80,107,82
4251,79,107,82
4252,78,107,81
4253,77,107,81
4254,76,107,76
4255,75,107,79
4256,74,107,80
4257,73,107,79
4258,72,107,77
4259,71,107,77
4260,70,107,79
4261,69,107,79
4262,68,107,83
4263,67,107,85
4264,66,107,85
4265,65,107,86
4266,64,107,86
4267,63,107,84
4268,62,107,85
4269,61,107,85
4270,60,107,86
4271,59,107,80
4272,58,107,83
4273,57,107,86
4274,56,107,86
4275,55,108,86
4276,56,108,85
4277,57,108,86
4278,58,108,86
4279,59,108,86
4280,60,108,86
4281,61,108,86
4282,62,108,84
4283,63,108,86
4284,64,108,85
4285,65,108,81
4286,66,108,78
4287,67,108,86
4288,68,108,86
4289,69,108,85
4290,70,108,86
4291,71,108,85
4292,72,108,86
4293,73,108,83
4294,74,108,82
4295,75,108,81
4296,76,108,76
4297,77,108,76
4298,78,108,76
4299,79,108,78
4300,80,108,80
4301,81,108,81
4302,82,108,80
4303,83,108,81
4304,84,108,80
4305,85,108,81
4306,86,108,80
4307,87,108,81
4308,88,108,77
4309,89,108,81
4310,90,108,80
4311,91,108,81
4312,92,108,79
4313,93,108,81
4314,94,108,82
4315,95,108,80
4316,96,108,79
4317,97,108,80
4318,98,108,81
4319,99,108,80
4320,100,108,80
4321,101,108,82
4322,102,108,80
4323,103,108,74
4324,104,108,73
4325,105,108,69
4326,106,108,67
4327,107,108,56
4328,108,108,53
4329,109,108,51
4330,110,108,50
4331,111,108,46
4332,112,108,47
4333,113,108,47
4334,114,108,45
4335,115,108,40
4336,116,108,29
4337,117,108,68
4338,118,108,75
4339,119,108,80
4340,120,108,81
4341,121,108,79
4342,122,108,78
4343,123,108,78
4344,124,108,81
4345,125,108,79
4346,126,108,81
4347,127,108,78
4348,128,108,81
4349,129,108,74
4350,130,108,80
4351,131,108,80
4352,132,108,79
4353,133,108,76
4354,134,108,81
4355,135,108,78
4356,136,108,82
4357,137,108,80
4358,138,108,82
4359,139,108,83
4360,140,108,81
4361,141,108,82
4362,142,108,77
4363,143,108,81
4364,144,108,81
4365,145,109,82
4366,144,109,86
4367,143,109,85
4368,142,109,86
4369,141,109,85
4370,140,109,85
4371,139,109,85
4372,138,109,83
4373,137,109,85
4374,136,109,83
4375,135,109,77
4376,134,109,83
4377,133,109,81
4378,132,109,81
4379,131,109,82
4380,130,109,82
4381,129,109,80
4382,128,109,79
4383,127,109,82
4384,126,109,82
4385,125,109,83
4386,124,109,80
4387,123,109,84
4388,122,109,72
4389,121,109,81
4390,120,109,81
4391,119,109,81
4392,118,109,80
4393,117,109,79
4394,116,109,80
4395,115,109,78
4396,114,109,82
4397,113,109,80
4398,112,109,79
4399,111,109,73
4400,110,109,71
4401,109,109,62
4402,108,109,51
4403,107,109,51
4404,106,109,52
4405,105,109,51
4406,104,109,54
4407,103,109,64
4408,102,109,71
4409,101,109,77
4410,100,109,78
4411,99,109,79
4412,98,109,77
4413,97,109,80
4414,96,109,79
4415,95,109,79
4416,94,109,82
4417,93,109,82
4418,92,109,80
4419,91,109,81
4420,90,109,81
4421,89,109,79
4422,88,109,81
4423,87,109,80
4424,86,109,81
4425,85,109,82
4426,84,109,82
4427,83,109,80
4428,82,109,81
4429,81,109,82
4430,80,109,81
4431,79,109,82
4432,78,109,81
4433,77,109,78
4434,76,109,82
4435,75,109,79
4436,74,109,81
4437,73,109,82
4438,72,109,77
4439,71,109,79
4440,70,109,72
4441,69,109,75
4442,68,109,78
4443,67,109,85
4444,66,109,84
4445,65,109,85
4446,64,109,83
4447,63,109,82
4448,62,109,83
4449,61,109,86
4450,60,109,86
4451,59,109,86
4452,58,109,86
4453,57,109,85
4454,56,109,86
4455,55,110,85
4456,56,110,85
4457,57,110,85
4458,58,110,86
4459,59,110,86
4460,60,110,85
4461,61,110,86
4462,62,110,86
4463,63,110,86
4464,64,110,86
4465,65,110,84
4466,66,110,84
4467,67,110,83
4468,68,110,81
4469,69,110,81
4470,70,110,79
4471,71,110,81
4472,72,110,83
4473,73,110,83
4474,74,110,85
4475,75,110,81
4476,76,110,77
4477,77,110,75
4478,78,110,77
4479,79,110,78
4480,80,110,79
4481,81,110,75
4482,82,110,79
4483,83,110,81
4484,84,110,80
4485,85,110,81
4486,86,110,81
4487,87,110,81
4488,88,110,84
4489,89,110,81
4490,90,110,79
4491,91,110,78
4492,92,110,81
4493,93,110,77
4494,94,110,79
4495,95,110,82
4496,96,110,78
4497,97,110,82
4498,98,110,81
4499,99,110,81
4500,100,110,80
4501,101,110,79
4502,102,110,79
4503,103,110,79
4504,104,110,81
4505,105,110,82
4506,106,110,81
4507,107,110,80
4508,108,110,75
4509,109,110,84
4510,110,110,86
4511,111,110,84
4512,112,110,86
4513,113,110,80
4514,114,110,77
4515,115,110,75
4516,116,110,76
4517,117,110,75
4518,118,110,80
4519,119,110,80
4520,120,110,79
4521,121,110,79
4522,122,110,75
4523,123,110,81
4524,124,110,81
4525,125,110,80
4526,126,110,82
4527,127,110,80
4528,128,110,79
4529,129,110,79
4530,130,110,80
4531,131,110,78
4532,132,110,81
4533,133,110,76
4534,134,110,82
4535,135,110,76
4536,136,110,82
4537,137,110,79
4538,138,110,80
4539,139,110,80
4540,140,110,82
4541,141,110,82
4542,142,110,80
4543,143,110,85
4544,144,110,81
4545,145,111,83
4546,144,111,82
4547,143,111,86
4548,142,111,84
4549,141,111,86
4550,140,111,84
4551,139,111,86
4552,138,111,86
4553,137,111,84
4554,136,111,81
4555,135,111,81
4556,134,111,84
4557,133,111,83
4558,132,111,81
4559,131,111,83
4560,130,111,79
4561,129,111,78
4562,128,111,82
4563,127,111,82
4564,126,111,79
4565,125,111,81
4566,124,111,80
4567,123,111,79
4568,122,111,79
4569,121,111,79
4570,120,111,78
4571,119,111,78
4572,118,111,77
4573,117,111,80
4574,116,111,78
4575,115,111,83
4576,114,111,80
4577,113,111,78
4578,112,111,75
4579,111,111,79
4580,110,111,79
4581,109,111,79
4582,108,111,81
4583,107,111,82
4584,106,111,82
4585,105,111,83
4586,104,111,86
4587,103,111,82
4588,102,111,77
4589,101,111,77
4590,100,111,81
4591,99,111,78
4592,98,111,80
4593,97,111,82
4594,96,111,82
4595,95,111,80
4596,94,111,79
4597,93,111,78
4598,92,111,77
4599,91,111,81
4600,90,111,75
4601,89,111,80
4602,88,111,82
4603,87,111,82
4604,86,111,82
4605,85,111,81
4606,84,111,80
4607,83,111,80
4608,82,111,78
4609,81,111,80
4610,80,111,80
4611,79,111,77
4612,78,111,81
4613,77,111,77
4614,76,111,82
4615,75,111,80
4616,74,111,80
4617,73,111,78
4618,72,111,78
4619,71,111,74
4620,70,111,77
4621,69,111,75
4622,68,111,81
4623,67,111,83
4624,66,111,85
4625,65,111,82
4626,64,111,79
4627,63,111,81
4628,62,111,76
4629,61,111,80
4630,60,111,80
4631,59,111,82
4632,58,111,80
4633,57,111,82
4634,56,111,86
4635,55,112,86
4636,56,112,85
4637,57,112,86
4638,58,112,86
4639,59,112,86
4640,60,112,82
4641,61,112,78
4642,62,112,81
4643,63,112,80
4644,64,112,82
4645,65,112,80
4646,66,112,81
4647,67,112,80
4648,68,112,81
4649,69,112,81
4650,70,112,81
4651,71,112,80
4652,72,112,85
4653,73,112,85
4654,74,112,82
4655,75,112,82
4656,76,112,75
4657,77,112,73
4658,78,112,76
4659,79,112,80
4660,80,112,79
4661,81,112,78
4662,82,112,79
4663,83,112,83
4664,84,112,80
4665,85,112,81
4666,86,112,79
4667,87,112,75
4668,88,112,81
4669,89,112,77
4670,90,112,80
4671,91,112,81
4672,92,112,82
4673,93,112,81
4674,94,112,80
4675,95,112,81
4676,96,112,79
4677,97,112,80
4678,98,112,79
4679,99,112,80
4680,100,112,80
4681,101,112,81
4682,102,112,76
4683,103,112,82
4684,104,112,79
4685,105,112,80
4686,106,112,79
4687,107,112,81
4688,108,112,79
4689,109,112,80
4690,110,112,81
4691,111,112,80
4692,112,112,83
4693,113,112,81
4694,114,112,80
4695,115,112,78
4696,116,112,79
4697,117,112,81
4698,118,112,80
4699,119,112,81
4700,120,112,80
4701,121,112,82
4702,122,112,80
4703,123,112,81
4704,124,112,78
4705,125,112,80
4706,126,112,82
4707,127,112,79
4708,128,112,75
4709,129,112,81
4710,130,112,82
4711,131,112,82
4712,132,112,82
4713,133,112,81
4714,134,112,82
4715,135,112,79
4716,136,112,81
4717,137,112,80
4718,138,112,78
4719,139,112,81
4720,140,112,82
4721,141,112,79
4722,142,112,85
4723,143,112,86
4724,144,112,86
4725,145,113,86
4726,144,113,86
4727,143,113,86
4728,142,113,86
4729,141,113,85
4730,140,113,84
4731,139,113,86
4732,138,113,86
4733,137,113,86
4734,136,113,84
4735,135,113,85
4736,134,113,85
4737,133,113,86
4738,132,113,85
4739,131,113,81
4740,130,113,82
4741,129,113,79
4742,128,113,81
4743,127,113,79
4744,126,113,79
4745,125,113,82
4746,124,113,78
4747,123,113,68
4748,122,113,82
4749,121,113,81
4750,120,113,81
4751,119,113,80
4752,118,113,82
4753,117,113,80
4754,116,113,80
4755,115,113,81
4756,114,113,80
4757,113,113,79
4758,112,113,78
4759,111,113,82
4760,110,113,78
4761,109,113,81
4762,108,113,79
4763,107,113,80
4764,106,113,77
4765,105,113,79
4766,104,113,81
4767,103,113,79
4768,102,113,80
4769,101,113,80
4770,100,113,84
4771,99,113,77
4772,98,113,81
