,x,y,z
3219,92,95,26
3220,91,95,25
3221,90,95,26
3222,89,95,25
3223,88,95,26
3224,87,95,11
3225,86,95,26
3226,85,95,26
3227,84,95,26
3228,83,95,25
3229,82,95,26
3230,81,95,27
3231,80,95,27
3232,79,95,27
3233,78,95,26
3234,77,95,28
3235,76,95,27
3236,75,95,27
3237,74,95,28
3238,73,95,28
3239,72,95,24
3240,71,95,29
3241,70,95,17
3242,69,95,33
3243,68,95,40
3244,67,95,70
3245,66,95,81
3246,65,95,85
3247,64,95,83
3248,63,95,82
3249,62,95,80
3250,61,95,77
3251,60,95,80
3252,59,95,83
3253,58,95,86
3254,57,95,86
3255,56,95,86
3256,55,96,86
3257,56,96,86
3258,57,96,86
3259,58,96,86
3260,59,96,86
3261,60,96,82
3262,61,96,83
3263,62,96,84
3264,63,96,85
3265,64,96,86
3266,65,96,85
3267,66,96,83
3268,67,96,81
3269,68,96,77
3270,69,96,78
3271,70,96,81
3272,71,96,83
3273,72,96,86
3274,73,96,85
3275,74,96,56
3276,75,96,47
3277,76,96,38
3278,77,96,35
3279,78,96,31
3280,79,96,29
3281,80,96,27
3282,81,96,28
3283,82,96,28
3284,83,96,26
3285,84,96,27
3286,85,96,26
3287,86,96,27
3288,87,96,27
3289,88,96,26
3290,89,96,27
3291,90,96,27
3292,91,96,10
3293,92,96,26
3294,93,96,23
3295,94,96,26
3296,95,96,27
3297,96,96,26
3298,97,96,27
3299,98,96,26
3300,99,96,26
3301,100,96,26
3302,101,96,27
3303,102,96,26
3304,103,96,27
3305,104,96,26
3306,105,96,26
3307,106,96,27
3308,107,96,27
3309,108,96,11
3310,109,96,27
3311,110,96,26
3312,111,96,28
3313,112,96,28
3314,113,96,28
3315,114,96,28
3316,115,96,29
3317,116,96,29
3318,117,96,29
3319,118,96,29
3320,119,96,28
3321,120,96,25
3322,121,96,19
3323,122,96,34
3324,123,96,53
3325,124,96,71
3326,125,96,75
3327,126,96,80
3328,127,96,77
3329,128,96,80
3330,129,96,77
3331,130,96,80
3332,131,96,85
3333,132,96,85
3334,133,96,86
3335,134,96,86
3336,135,96,85
3337,136,96,84
3338,137,96,86
3339,138,96,85
3340,139,96,86
3341,140,96,85
3342,141,96,86
3343,142,96,84
3344,143,96,86
3345,144,96,85
3346,145,97,86
3347,144,97,86
3348,143,97,86
3349,142,97,86
3350,141,97,86
3351,140,97,86
3352,139,97,86
3353,138,97,86
3354,137,97,86
3355,136,97,86
3356,135,97,86
3357,134,97,86
3358,133,97,84
3359,132,97,86
3360,131,97,86
3361,130,97,85
3362,129,97,86
3363,128,97,86
3364,127,97,85
3365,126,97,85
3366,125,97,81
3367,124,97,83
3368,123,97,83
3369,122,97,81
3370,121,97,83
3371,120,97,80
3372,119,97,80
3373,118,97,73
3374,117,97,66
3375,116,97,48
3376,115,97,20
3377,114,97,24
3378,113,97,28
3379,112,97,29
3380,111,97,29
3381,110,97,29
3382,109,97,29
3383,108,97,29
3384,107,97,27
3385,106,97,28
3386,105,97,28
3387,104,97,26
3388,103,97,18
3389,102,97,27
3390,101,97,11
3391,100,97,27
3392,99,97,27
3393,98,97,25
3394,97,97,27
3395,96,97,27
3396,95,97,27
3397,94,97,27
3398,93,97,27
3399,92,97,27
3400,91,97,26
3401,90,97,27
3402,89,97,27
3403,88,97,27
3404,87,97,25
3405,86,97,13
3406,85,97,27
3407,84,97,14
3408,83,97,27
3409,82,97,27
3410,81,97,27
3411,80,97,27
3412,79,97,26
3413,78,97,27
3414,77,97,27
3415,76,97,26
3416,75,97,28
3417,74,97,29
3418,73,97,29
3419,72,97,31
3420,71,97,34
3421,70,97,41
3422,69,97,44
3423,68,97,67
3424,67,97,81
3425,66,97,83
3426,65,97,83
3427,64,97,81
3428,63,97,80
3429,62,97,79
3430,61,97,78
3431,60,97,80
3432,59,97,81
3433,58,97,86
3434,57,97,85
3435,56,97,86
3436,55,98,86
3437,56,98,82
3438,57,98,86
3439,58,98,86
3440,59,98,86
3441,60,98,77
3442,61,98,86
3443,62,98,86
3444,63,98,86
3445,64,98,86
3446,65,98,84
3447,66,98,80
3448,67,98,80
3449,68,98,77
3450,69,98,79
3451,70,98,80
3452,71,98,83
3453,72,98,84
3454,73,98,81
3455,74,98,81
3456,75,98,81
3457,76,98,73
3458,77,98,51
3459,78,98,38
3460,79,98,33
3461,80,98,31
3462,81,98,28
3463,82,98,28
3464,83,98,28
3465,84,98,26
3466,85,98,27
3467,86,98,28
3468,87,98,27
3469,88,98,28
3470,89,98,27
3471,90,98,27
3472,91,98,27
3473,92,98,25
3474,93,98,27
3475,94,98,11
3476,95,98,25
3477,96,98,26
3478,97,98,26
3479,98,98,27
3480,99,98,27
3481,100,98,26
3482,101,98,27
3483,102,98,27
3484,103,98,27
3485,104,98,27
3486,105,98,27
3487,106,98,27
3488,107,98,22
3489,108,98,27
3490,109,98,26
3491,110,98,26
3492,111,98,13
3493,112,98,28
3494,113,98,26
3495,114,98,28
3496,115,98,28
3497,116,98,29
3498,117,98,29
3499,118,98,29
3500,119,98,28
3501,120,98,24
3502,121,98,21
3503,122,98,38
3504,123,98,55
3505,124,98,68
3506,125,98,78
3507,126,98,81
3508,127,98,80
3509,128,98,76
3510,129,98,80
3511,130,98,82
3512,131,98,82
3513,132,98,80
3514,133,98,83
3515,134,98,85
3516,135,98,85
3517,136,98,86
3518,137,98,86
3519,138,98,86
3520,139,98,86
3521,140,98,86
3522,141,98,86
3523,142,98,86
3524,143,98,84
3525,144,98,86
3526,145,99,82
3527,144,99,86
3528,143,99,86
3529,142,99,85
3530,141,99,86
3531,140,99,86
3532,139,99,85
3533,138,99,86
3534,137,99,86
3535,136,99,86
3536,135,99,86
3537,134,99,86
3538,133,99,86
3539,132,99,85
3540,131,99,86
3541,130,99,86
3542,129,99,85
3543,128,99,86
3544,127,99,82
3545,126,99,85
3546,125,99,83
3547,124,99,84
3548,123,99,82
3549,122,99,83
3550,121,99,78
3551,120,99,81
3552,119,99,79
3553,118,99,78
3554,117,99,68
3555,116,99,50
3556,115,99,2
3557,114,99,25
3558,113,99,28
3559,112,99,29
3560,111,99,29
3561,110,99,29
3562,109,99,27
3563,108,99,29
3564,107,99,29
3565,106,99,28
3566,105,99,28
3567,104,99,28
3568,103,99,27
3569,102,99,28
3570,101,99,28
3571,100,99,11
3572,99,99,27
3573,98,99,25
3574,97,99,26
3575,96,99,27
3576,95,99,27
3577,94,99,25
3578,93,99,27
3579,92,99,26
3580,91,99,27
3581,90,99,27
3582,89,99,26
3583,88,99,27
3584,87,99,27
3585,86,99,25
3586,85,99,27
3587,84,99,27
3588,83,99,9
3589,82,99,27
3590,81,99,25
3591,80,99,28
3592,79,99,28
3593,78,99,27
3594,77,99,28
3595,76,99,29
3596,75,99,28
3597,74,99,31
3598,73,99,37
3599,72,99,45
3600,71,99,57
3601,70,99,76
3602,69,99,81
3603,68,99,82
3604,67,99,83
3605,66,99,79
3606,65,99,82
3607,64,99,59
3608,63,99,80
3609,62,99,80
3610,61,99,75
3611,60,99,78
3612,59,99,82
3613,58,99,86
3614,57,99,86
3615,56,99,86
3616,55,100,86
3617,56,100,86
3618,57,100,86
3619,58,100,86
3620,59,100,86
3621,60,100,86
3622,61,100,84
3623,62,100,86
3624,63,100,86
3625,64,100,85
3626,65,100,85
3627,66,100,83
3628,67,100,79
3629,68,100,75
3630,69,100,76
3631,70,100,78
3632,71,100,80
3633,72,100,83
3634,73,100,81
3635,74,100,84
3636,75,100,84
3637,76,100,84
3638,77,100,80
3639,78,100,71
3640,79,100,67
3641,80,100,53
3642,81,100,37
3643,82,100,33
3644,83,100,31
3645,84,100,27
3646,85,100,27
3647,86,100,28
3648,87,100,26
3649,88,100,27
3650,89,100,27
3651,90,100,27
3652,91,100,27
3653,92,100,27
3654,93,100,12
3655,94,100,27
3656,95,100,26
3657,96,100,27
3658,97,100,27
3659,98,100,27
3660,99,100,27
3661,100,100,27
3662,101,100,27
3663,102,100,28
3664,103,100,26
3665,104,100,27
3666,105,100,27
3667,106,100,27
3668,107,100,26
3669,108,100,16
3670,109,100,28
3671,110,100,21
3672,111,100,29
3673,112,100,28
3674,113,100,29
3675,114,100,29
3676,115,100,29
3677,116,100,29
3678,117,100,30
3679,118,100,30
3680,119,100,29
3681,120,100,26
3682,121,100,21
3683,122,100,32
3684,123,100,45
3685,124,100,70
3686,125,100,70
3687,126,100,80
3688,127,100,80
3689,128,100,81
3690,129,100,80
3691,130,100,84
3692,131,100,85
3693,132,100,83
3694,133,100,84
3695,134,100,84
3696,135,100,85
3697,136,100,85
3698,137,100,85
3699,138,100,86
3700,139,100,86
3701,140,100,84
3702,141,100,86
3703,142,100,85
3704,143,100,86
3705,144,100,85
3706,145,101,86
3707,144,101,86
3708,143,101,85
3709,142,101,86
3710,141,101,86
3711,140,101,86
3712,139,101,85
3713,138,101,86
3714,137,101,86
3715,136,101,86
3716,135,101,85
3717,134,101,86
3718,133,101,86
3719,132,101,86
3720,131,101,86
3721,130,101,85
3722,129,101,84
3723,128,101,86
3724,127,101,83
3725,126,101,85
3726,125,101,84
3727,124,101,85
3728,123,101,83
3729,122,101,81
3730,121,101,84
3731,120,101,80
3732,119,101,78
3733,118,101,76
3734,117,101,67
3735,116,101,44
3736,115,101,21
3737,114,101,25
3738,113,101,28
3739,112,101,30
3740,111,101,30
3741,110,101,30
3742,109,101,29
3743,108,101,27
3744,107,101,16
3745,106,101,29
3746,105,101,25
3747,104,101,27
3748,103,101,28
3749,102,101,28
3750,101,101,28
3751,100,101,28
3752,99,101,28
3753,98,101,27
3754,97,101,27
3755,96,101,27
3756,95,101,27
3757,94,101,25
3758,93,101,27
3759,92,101,15
3760,91,101,25
3761,90,101,12
3762,89,101,27
3763,88,101,26
3764,87,101,27
3765,86,101,27
3766,85,101,27
3767,84,101,27
3768,83,101,28
3769,82,101,27
3770,81,101,28
3771,80,101,28
3772,79,101,28
3773,78,101,29
3774,77,101,32
3775,76,101,35
3776,75,101,23
3777,74,101,58
3778,73,101,70
3779,72,101,77
3780,71,101,83
3781,70,101,83
3782,69,101,83
3783,68,101,81
3784,67,101,82
3785,66,101,81
3786,65,101,80
3787,64,101,80
3788,63,101,80
3789,62,101,77
3790,61,101,78
3791,60,101,75
3792,59,101,81
3793,58,101,84
3794,57,101,86
3795,56,101,85
3796,55,102,86
3797,56,102,86
3798,57,102,85
3799,58,102,86
3800,59,102,86
3801,60,102,86
3802,61,102,86
3803,62,102,86
3804,63,102,86
3805,64,102,86
3806,65,102,84
3807,66,102,82
3808,67,102,72
3809,68,102,75
3810,69,102,78
3811,70,102,80
3812,71,102,82
3813,72,102,80
3814,73,102,80
3815,74,102,80
3816,75,102,81
3817,76,102,81
3818,77,102,82
3819,78,102,84
3820,79,102,81
3821,80,102,73
3822,81,102,67
3823,82,102,46
3824,83,102,37
3825,84,102,19
3826,85,102,30
3827,86,102,29
3828,87,102,29
3829,88,102,29
3830,89,102,28
3831,90,102,29
3832,91,102,28
3833,92,102,28
3834,93,102,28
3835,94,102,28
3836,95,102,28
3837,96,102,26
3838,97,102,27
3839,98,102,27
3840,99,102,9
3841,100,102,27
3842,101,102,27
3843,102,102,28
3844,103,102,28
3845,104,102,28
3846,105,102,28
3847,106,102,26
3848,107,102,28
3849,108,102,28
3850,109,102,28
3851,110,102,27
3852,111,102,29
3853,112,102,29
3854,113,102,29
3855,114,102,15
3856,115,102,29
3857,116,102,29
3858,117,102,29
3859,118,102,30
3860,119,102,29
3861,120,102,28
3862,121,102,20
3863,122,102,34
3864,123,102,50
3865,124,102,74
3866,125,102,79
3867,126,102,82
3868,127,102,81
3869,128,102,79
3870,129,102,78
3871,130,102,80
3872,131,102,80
3873,132,102,81
3874,133,102,84
3875,134,102,84
3876,135,102,84
3877,136,102,85
3878,137,102,86
3879,138,102,83
3880,139,102,85
3881,140,102,86
3882,141,102,86
3883,142,102,86
3884,143,102,84
3885,144,102,85
3886,145,103,86
3887,144,103,84
3888,143,103,86
3889,142,103,86
3890,141,103,86
3891,140,103,85
3892,139,103,86
3893,138,103,86
3894,137,103,86
3895,136,103,85
3896,135,103,86
3897,134,103,86
3898,133,103,86
3899,132,103,85
3900,131,103,83
3901,130,103,85
3902,129,103,84
3903,128,103,80
3904,127,103,85
3905,126,103,84
3906,125,103,82
3907,124,103,82
3908,123,103,79
3909,122,103,80
3910,121,103,80
3911,120,103,81
3912,119,103,76
3913,118,103,65
3914,117,103,43
3915,116,103,3
3916,115,103,27
3917,114,103,30
3918,113,103,30
3919,112,103,31
3920,111,103,30
3921,110,103,30
3922,109,103,28
3923,108,103,30
3924,107,103,30
3925,106,103,29
3926,105,103,29
3927,104,103,29
3928,103,103,29
3929,102,103,28
3930,101,103,13
3931,100,103,28
3932,99,103,27
3933,98,103,29
3934,97,103,28
3935,96,103,28
3936,95,103,27
3937,94,103,27
3938,93,103,28
3939,92,103,26
3940,91,103,28
3941,90,103,29
3942,89,103,27
3943,88,103,29
3944,87,103,30
3945,86,103,15
3946,85,103,30
3947,84,103,27
3948,83,103,32
3949,82,103,34
3950,81,103,38
3951,80,103,39
3952,79,103,44
3953,78,103,55
3954,77,103,63
3955,76,103,73
3956,75,103,78
3957,74,103,80
3958,73,103,78
3959,72,103,83
3960,71,103,81
3961,70,103,82
3962,69,103,78
3963,68,103,82
3964,67,103,81
3965,66,103,81
3966,65,103,81
3967,64,103,80
3968,63,103,79
3969,62,103,75
3970,61,103,75
3971,60,103,77
3972,59,103,84
3973,58,103,86
3974,57,103,85
3975,56,103,86
3976,55,104,86
3977,56,104,84
3978,57,104,86
3979,58,104,85
3980,59,104,86
3981,60,104,86
3982,61,104,86
3983,62,104,86
3984,63,104,85
3985,64,104,86
3986,65,104,86
3987,66,104,85
3988,67,104,77
3989,68,104,79
3990,69,104,76
3991,70,104,81
3992,71,104,81
3993,72,104,81
3994,73,104,78
3995,74,104,82
3996,75,104,81
3997,76,104,81
3998,77,104,80
3999,78,104,80
4000,79,104,81
4001,80,104,82
4002,81,104,84
4003,82,104,81
4004,83,104,79
4005,84,104,77
4006,85,104,73
4007,86,104,70
4008,87,104,69
4009,88,104,60
4010,89,104,58
4011,90,104,51
4012,91,104,46
4013,92,104,38
4014,93,104,36
4015,94,104,34
4016,95,104,32
4017,96,104,31
4018,97,104,30
4019,98,104,29
4020,99,104,29
4021,100,104,29
4022,101,104,29
4023,102,104,27
4024,103,104,25
4025,104,104,28
4026,105,104,12
4027,106,104,27
4028,107,104,28
4029,108,104,28
4030,109,104,28
4031,110,104,30
4032,111,104,29
4033,112,104,30
4034,113,104,29
4035,114,104,30
4036,115,104,30
4037,116,104,30
4038,117,104,31
4039,118,104,29
4040,119,104,30
4041,120,104,7
4042,121,104,22
4043,122,104,25
4044,123,104,64
4045,124,104,73
4046,125,104,79
4047,126,104,77
4048,127,104,79
4049,128,104,79
4050,129,104,82
4051,130,104,82
4052,131,104,84
4053,132,104,83
4054,133,104,82
4055,134,104,84
4056,135,104,79
4057,136,104,83
4058,137,104,84
4059,138,104,86
4060,139,104,86
4061,140,104,86
4062,141,104,86
4063,142,104,86
4064,143,104,86
4065,144,104,86
4066,145,105,86
4067,144,105,85
4068,143,105,86
4069,142,105,86
4070,141,105,86
4071,140,105,85
4072,139,105,86
4073,138,105,86
4074,137,105,86
4075,136,105,85
4076,135,105,86
4077,134,105,86
4078,133,105,86
4079,132,105,86
4080,131,105,86
4081,130,105,85
4082,129,105,86
4083,128,105,80
4084,127,105,86
4085,126,105,82
4086,125,105,79
4087,124,105,79
4088,123,105,81
4089,122,105,81
4090,121,105,80
4091,120,105,80
4092,119,105,80
4093,118,105,77
4094,117,105,70
4095,116,105,28
4096,115,105,23
4097,114,105,26
4098,113,105,30
4099,112,105,25
4100,111,105,31
4101,110,105,15
4102,109,105,28
4103,108,105,30
4104,107,105,30
4105,106,105,30
4106,105,105,28
4107,104,105,29
4108,103,105,29
4109,102,105,28
4110,101,105,29
4111,100,105,29
4112,99,105,29
4113,98,105,31
4114,97,105,25
4115,96,105,33
4116,95,105,17
4117,94,105,34
4118,93,105,35
4119,92,105,37
4120,91,105,46
4121,90,105,53
4122,89,105,61
4123,88,105,71
4124,87,105,70
4125,86,105,72
4126,85,105,76
4127,84,105,76
4128,83,105,78
4129,82,105,79
4130,81,105,80
4131,80,105,76
4132,79,105,81
4133,78,105,80
4134,77,105,80
4135,76,105,80
4136,75,105,80
4137,74,105,81
4138,73,105,82
4139,72,105,83
4140,71,105,82
4141,70,105,81
4142,69,105,81
4143,68,105,82
4144,67,105,81
4145,66,105,79
4146,65,105,79
4147,64,105,81
4148,63,105,76
4149,62,105,81
4150,61,105,78
4151,60,105,84
4152,59,105,86
4153,58,105,86
4154,57,105,86
4155,56,105,86
4156,55,106,86
4157,56,106,86
4158,57,106,85
4159,58,106,86
4160,59,106,86
4161,60,106,86
4162,61,106,86
4163,62,106,84
4164,63,106,86
4165,64,106,86
4166,65,106,86
4167,66,106,83
4168,67,106,80
4169,68,106,78
4170,69,106,79
4171,70,106,78
4172,71,106,81
4173,72,106,80
4174,73,106,80
4175,74,106,82
4176,75,106,82
4177,76,106,82
4178,77,106,79
4179,78,106,84
4180,79,106,80
4181,80,106,80
4182,81,106,83
4183,82,106,81
4184,83,106,81
4185,84,106,80
4186,85,106,80
4187,86,106,80
4188,87,106,82
4189,88,106,80
4190,89,106,81
4191,90,106,79
4192,91,106,79
4193,92,106,78
4194,93,106,81
4195,94,106,74
4196,95,106,76
4197,96,106,73
4198,97,106,73
4199,98,106,67
4200,99,106,60
4201,100,106,53
4202,101,106,42
4203,102,106,39
4204,103,106,33
4205,104,106,30
4206,105,106,29
4207,106,106,29
4208,107,106,29
4209,108,106,29
4210,109,106,15
4211,110,106,29
4212,111,106,27
4213,112,106,30
4214,113,106,30
4215,114,106,30
4216,115,106,31
4217,116,106,31
4218,117,106,30
4219,118,106,32
4220,119,106,31
4221,120,106,25
4222,121,106,20
4223,122,106,25
4224,123,106,56
4225,124,106,65
4226,125,106,78
4227,126,106,75
4228,127,106,82
4229,128,106,79
4230,129,106,79
4231,130,106,80
4232,131,106,78
4233,132,106,83
4234,133,106,86
4235,134,106,85
4236,135,106,86
4237,136,106,84
4238,137,106,85
4239,138,106,86
4240,139,106,85
4241,140,106,86
4242,141,106,85
4243,142,106,86
4244,143,106,85
4245,144,106,86
4246,145,107,86
4247,144,107,86
4248,143,107,85
4249,142,107,86
4250,141,107,86
4251,140,107,86
4252,139,107,86
4253,138,107,86
4254,137,107,86
4255,136,107,85
4256,135,107,84
4257,134,107,84
4258,133,107,86
4259,132,107,86
4260,131,107,84
4261,130,107,85
4262,129,107,84
4263,128,107,85
4264,127,107,84
4265,126,107,84
4266,125,107,83
4267,124,107,84
4268,123,107,82
4269,122,107,81
4270,121,107,76
4271,120,107,80
4272,119,107,77
4273,118,107,73
4274,117,107,38
4275,116,107,22
4276,115,107,24
4277,114,107,31
4278,113,107,31
4279,112,107,29
4280,111,107,31
4281,110,107,31
4282,109,107,31
4283,108,107,30
4284,107,107,30
4285,106,107,16
4286,105,107,30
4287,104,107,29
4288,103,107,30
4289,102,107,30
4290,101,107,27
4291,100,107,31
4292,99,107,33
4293,98,107,36
4294,97,107,41
4295,96,107,49
4296,95,107,67
4297,94,107,73
4298,93,107,74
4299,92,107,77
4300,91,107,73
4301,90,107,82
4302,89,107,80
4303,88,107,81
4304,87,107,80
4305,86,107,81
4306,85,107,80
4307,84,107,80
4308,83,107,79
4309,82,107,81
4310,81,107,81
4311,80,107,81
4312,79,107,82
4313,78,107,82
4314,77,107,81
4315,76,107,82
4316,75,107,80
4317,74,107,76
4318,73,107,80
4319,72,107,83
4320,71,107,81
4321,70,107,82
4322,69,107,81
4323,68,107,82
4324,67,107,81
4325,66,107,81
4326,65,107,78
4327,64,107,80
4328,63,107,78
4329,62,107,76
4330,61,107,75
4331,60,107,82
4332,59,107,82
4333,58,107,86
4334,57,107,86
4335,56,107,86
4336,55,108,86
4337,56,108,86
4338,57,108,86
4339,58,108,85
4340,59,108,86
4341,60,108,86
4342,61,108,85
4343,62,108,86
4344,63,108,86
4345,64,108,85
4346,65,108,82
4347,66,108,79
4348,67,108,79
4349,68,108,68
4350,69,108,77
4351,70,108,77
4352,71,108,79
4353,72,108,80
4354,73,108,82
4355,74,108,80
4356,75,108,80
4357,76,108,80
4358,77,108,80
4359,78,108,81
4360,79,108,82
4361,80,108,81
4362,81,108,83
4363,82,108,82
4364,83,108,78
4365,84,108,82
4366,85,108,81
4367,86,108,80
4368,87,108,81
4369,88,108,80
4370,89,108,80
4371,90,108,81
4372,91,108,84
4373,92,108,81
4374,93,108,81
4375,94,108,82
4376,95,108,80
4377,96,108,81
4378,97,108,81
4379,98,108,82
4380,99,108,86
4381,100,108,71
4382,101,108,68
4383,102,108,49
4384,103,108,33
4385,104,108,31
4386,105,108,30
4387,106,108,30
4388,107,108,30
4389,108,108,28
4390,109,108,30
4391,110,108,30
4392,111,108,30
4393,112,108,31
4394,113,108,30
4395,114,108,31
4396,115,108,16
4397,116,108,32
4398,117,108,32
4399,118,108,32
4400,119,108,30
4401,120,108,27
4402,121,108,23
4403,122,108,42
4404,123,108,56
4405,124,108,73
4406,125,108,76
4407,126,108,75
4408,127,108,80
4409,128,108,82
4410,129,108,81
4411,130,108,78
4412,131,108,82
4413,132,108,80
4414,133,108,83
4415,134,108,84
4416,135,108,84
4417,136,108,85
4418,137,108,85
4419,138,108,86
4420,139,108,86
4421,140,108,86
4422,141,108,86
4423,142,108,86
4424,143,108,86
4425,144,108,86
4426,145,109,82
4427,144,109,86
4428,143,109,84
4429,142,109,86
4430,141,109,86
4431,140,109,86
4432,139,109,86
4433,138,109,85
4434,137,109,86
4435,136,109,86
4436,135,109,86
4437,134,109,85
4438,133,109,86
4439,132,109,86
4440,131,109,86
4441,130,109,84
4442,129,109,84
4443,128,109,85
4444,127,109,83
4445,126,109,84
4446,125,109,82
4447,124,109,84
4448,123,109,81
4449,122,109,80
4450,121,109,79
4451,120,109,79
4452,119,109,79
4453,118,109,60
4454,117,109,33
4455,116,109,24
4456,115,109,9
4457,114,109,33
4458,113,109,32
4459,112,109,32
4460,111,109,31
4461,110,109,32
4462,109,109,32
4463,108,109,31
4464,107,109,29
4465,106,109,31
4466,105,109,31
4467,104,109,31
4468,103,109,29
4469,102,109,21
4470,101,109,31
4471,100,109,31
4472,99,109,35
4473,98,109,37
4474,97,109,40
4475,96,109,57
4476,95,109,69
4477,94,109,76
4478,93,109,85
4479,92,109,85
4480,91,109,82
4481,90,109,81
4482,89,109,81
4483,88,109,81
4484,87,109,81
4485,86,109,81
4486,85,109,77
4487,84,109,84
4488,83,109,81
4489,82,109,81
4490,81,109,81
4491,80,109,81
4492,79,109,80
4493,78,109,80
4494,77,109,80
4495,76,109,81
4496,75,109,81
4497,74,109,81
4498,73,109,83
4499,72,109,80
4500,71,109,82
4501,70,109,77
4502,69,109,81
4503,68,109,80
4504,67,109,82
4505,66,109,79
4506,65,109,80
4507,64,109,77
4508,63,109,78
4509,62,109,76
4510,61,109,78
4511,60,109,76
4512,59,109,83
4513,58,109,85
4514,57,109,83
4515,56,109,85
4516,55,110,81
4517,56,110,83
4518,57,110,84
4519,58,110,82
4520,59,110,81
4521,60,110,82
4522,61,110,80
4523,62,110,81
4524,63,110,83
4525,64,110,86
4526,65,110,84
4527,66,110,83
4528,67,110,79
4529,68,110,76
4530,69,110,77
4531,70,110,79
4532,71,110,78
4533,72,110,76
4534,73,110,82
4535,74,110,79
4536,75,110,82
4537,76,110,81
4538,77,110,81
4539,78,110,82
4540,79,110,80
4541,80,110,80
4542,81,110,80
4543,82,110,82
4544,83,110,82
4545,84,110,81
4546,85,110,81
4547,86,110,83
4548,87,110,82
4549,88,110,78
4550,89,110,77
4551,90,110,79
4552,91,110,80
4553,92,110,80
4554,93,110,80
4555,94,110,82
4556,95,110,85
4557,96,110,82
4558,97,110,84
4559,98,110,85
4560,99,110,84
4561,100,110,77
4562,101,110,67
4563,102,110,52
4564,103,110,36
4565,104,110,18
4566,105,110,29
4567,106,110,29
4568,107,110,31
4569,108,110,31
4570,109,110,31
4571,110,110,31
4572,111,110,31
4573,112,110,31
4574,113,110,32
4575,114,110,32
4576,115,110,32
4577,116,110,31
4578,117,110,32
4579,118,110,32
4580,119,110,19
4581,120,110,30
4582,121,110,23
4583,122,110,32
4584,123,110,48
4585,124,110,67
4586,125,110,78
4587,126,110,78
4588,127,110,77
4589,128,110,77
4590,129,110,79
4591,130,110,80
4592,131,110,82
4593,132,110,81
4594,133,110,83
4595,134,110,81
4596,135,110,86
4597,136,110,78
4598,137,110,86
4599,138,110,85
4600,139,110,86
4601,140,110,86
4602,141,110,86
4603,142,110,85
4604,143,110,86
4605,144,110,86
4606,145,111,86
4607,144,111,85
4608,143,111,84
4609,142,111,86
4610,141,111,86
4611,140,111,86
4612,139,111,84
4613,138,111,85
4614,137,111,85
4615,136,111,86
4616,135,111,86
4617,134,111,86
4618,133,111,85
4619,132,111,86
4620,131,111,86
4621,130,111,86
4622,129,111,85
4623,128,111,86
4624,127,111,82
4625,126,111,79
4626,125,111,82
4627,124,111,80
4628,123,111,82
4629,122,111,80
4630,121,111,78
4631,120,111,80
4632,119,111,81
4633,118,111,75
4634,117,111,60
4635,116,111,42
4636,115,111,24
4637,114,111,27
4638,113,111,32
4639,112,111,32
4640,111,111,18
4641,110,111,32
4642,109,111,32
4643,108,111,32
4644,107,111,32
4645,106,111,32
4646,105,111,32
4647,104,111,32
4648,103,111,31
4649,102,111,31
4650,101,111,31
4651,100,111,31
4652,99,111,30
4653,98,111,33
4654,97,111,37
4655,96,111,39
4656,95,111,66
4657,94,111,74
4658,93,111,83
4659,92,111,86
4660,91,111,85
4661,90,111,83
4662,89,111,82
4663,88,111,82
4664,87,111,81
4665,86,111,77
4666,85,111,81
4667,84,111,80
4668,83,111,78
4669,82,111,80
4670,81,111,78
4671,80,111,82
4672,79,111,78
4673,78,111,81
4674,77,111,80
4675,76,111,82
4676,75,111,78
4677,74,111,80
4678,73,111,80
4679,72,111,81
4680,71,111,81
4681,70,111,80
4682,69,111,80
4683,68,111,77
4684,67,111,79
4685,66,111,84
4686,65,111,78
4687,64,111,72
4688,63,111,79
4689,62,111,79
4690,61,111,77
4691,60,111,76
4692,59,111,82
4693,58,111,85
4694,57,111,85
4695,56,111,85
4696,55,112,82
4697,56,112,80
4698,57,112,85
4699,58,112,82
4700,59,112,82
4701,60,112,85
4702,61,112,79
4703,62,112,82
4704,63,112,80
4705,64,112,85
4706,65,112,82
4707,66,112,84
4708,67,112,75
4709,68,112,75
4710,69,112,73
4711,70,112,80
4712,71,112,79
4713,72,112,78
4714,73,112,81
4715,74,112,81
4716,75,112,80
4717,76,112,79
4718,77,112,80
4719,78,112,78
4720,79,112,82
4721,80,112,82
4722,81,112,81
4723,82,112,80
4724,83,112,80
4725,84,112,80
4726,85,112,78
4727,86,112,80
4728,87,112,80
4729,88,112,82
4730,89,112,81
4731,90,112,81
4732,91,112,81
4733,92,112,82
4734,93,112,77
4735,94,112,82
4736,95,112,78
4737,96,112,81
4738,97,112,85
4739,98,112,85
4740,99,112,86
4741,100,112,80
4742,101,112,70
4743,102,112,43
4744,103,112,37
4745,104,112,33
4746,105,112,32
4747,106,112,30
4748,107,112,32
4749,108,112,29
4750,109,112,32
4751,110,112,15
4752,111,112,32
4753,112,112,32
4754,113,112,32
4755,114,112,32
4756,115,112,33
4757,116,112,33
4758,117,112,31
4759,118,112,33
4760,119,112,32
4761,120,112,30
4762,121,112,25
4763,122,112,30
4764,123,112,45
4765,124,112,73
4766,125,112,73
4767,126,112,81
4768,127,112,80
4769,128,112,77
4770,129,112,82
4771,130,112,86
4772,131,112,86
